,Datetime,Open,High,Low,Close,Volume
0,2024-01-15 02:00:00,42277.4,42405.9,42195.5,42395.7,66.80126427
1,2024-01-15 03:00:00,42397.5,42642.1,42384.2,42561.0,78.42462598
2,2024-01-15 04:00:00,42569.6,42633.4,42504.1,42596.6,62.06901257
3,2024-01-15 05:00:00,42596.6,42814.7,42571.2,42734.3,77.96805519
4,2024-01-15 06:00:00,42740.5,42797.0,42613.8,42648.2,68.88965505
5,2024-01-15 07:00:00,42648.2,42766.3,42519.8,42709.8,84.0204446
6,2024-01-15 08:00:00,42715.1,42772.0,42641.0,42682.8,64.09778601
7,2024-01-15 09:00:00,42682.8,42756.6,42593.1,42746.8,65.64198849
8,2024-01-15 10:00:00,42746.9,42764.0,42540.6,42562.1,56.32169551
9,2024-01-15 11:00:00,42562.2,42704.5,42541.5,42696.9,52.48401352
10,2024-01-15 12:00:00,42697.0,42719.7,42568.7,42664.0,83.35294152
11,2024-01-15 13:00:00,42664.1,42960.3,42617.5,42849.6,108.4707301
12,2024-01-15 14:00:00,42849.6,42866.1,42169.0,42195.2,290.27533165
13,2024-01-15 15:00:00,42195.2,42466.0,42160.8,42275.6,112.6193347
14,2024-01-15 16:00:00,42275.6,42546.0,42252.3,42520.2,86.5746717
15,2024-01-15 17:00:00,42520.2,42774.0,42519.1,42700.3,106.22485823
16,2024-01-15 18:00:00,42696.4,43373.0,42696.4,43015.4,382.15447525
17,2024-01-15 19:00:00,43015.4,43128.0,42830.1,42990.5,111.61656442
18,2024-01-15 20:00:00,42990.6,43109.6,42854.1,42958.8,47.13330004
19,2024-01-15 21:00:00,42958.9,42958.9,42709.8,42709.9,50.59146185
20,2024-01-15 22:00:00,42715.0,42808.3,42348.5,42623.4,125.47429465
21,2024-01-15 23:00:00,42628.9,42639.1,42479.1,42523.6,88.84433211
22,2024-01-16 00:00:00,42513.5,42671.0,42471.5,42599.6,51.45142671
23,2024-01-16 01:00:00,42597.3,42723.9,42557.7,42584.8,59.55039964
24,2024-01-16 02:00:00,42584.8,42730.0,42553.7,42706.2,64.42277684
25,2024-01-16 03:00:00,42706.2,42936.9,42698.3,42921.6,70.83750728
26,2024-01-16 04:00:00,42917.8,42942.9,42760.1,42803.3,60.3252256
27,2024-01-16 05:00:00,42803.3,42929.8,42766.8,42773.2,43.96121285
28,2024-01-16 06:00:00,42773.3,42781.0,42652.1,42741.0,55.95669923
29,2024-01-16 07:00:00,42741.0,42786.6,42612.0,42786.6,51.22711971
30,2024-01-16 08:00:00,42787.0,43020.0,42718.2,43017.3,94.21978611
31,2024-01-16 09:00:00,43017.2,43151.3,42900.0,42933.9,154.87149212
32,2024-01-16 10:00:00,42934.0,42965.8,42852.8,42872.8,39.5460336
33,2024-01-16 11:00:00,42872.8,42941.5,42753.4,42899.7,55.68030723
34,2024-01-16 12:00:00,42899.8,43160.4,42856.8,43158.0,106.00440471
35,2024-01-16 13:00:00,43158.0,43169.0,42718.0,42810.7,120.4297369
36,2024-01-16 14:00:00,42803.6,42949.5,42034.6,42695.8,425.54270222
37,2024-01-16 15:00:00,42695.8,43313.5,42548.1,43249.5,351.57185226
38,2024-01-16 16:00:00,43249.4,43427.6,43014.2,43249.9,202.21039807
39,2024-01-16 17:00:00,43249.8,43249.8,43035.0,43050.2,87.57785102
40,2024-01-16 18:00:00,43048.4,43158.9,42830.6,43013.9,94.17540019
41,2024-01-16 19:00:00,43014.0,43183.4,42943.9,43162.2,74.51690493
42,2024-01-16 20:00:00,43167.2,43366.1,43064.0,43194.3,128.17105304
43,2024-01-16 21:00:00,43194.3,43573.0,43180.0,43431.4,199.38673314
44,2024-01-16 22:00:00,43431.5,43492.0,43209.2,43210.5,103.5741371
45,2024-01-16 23:00:00,43210.5,43286.6,43113.7,43136.8,53.02437551
46,2024-01-17 00:00:00,43132.4,43173.3,43054.5,43089.8,66.38711406
47,2024-01-17 01:00:00,43089.8,43195.9,42960.6,42970.1,43.59227601
48,2024-01-17 02:00:00,42970.2,43059.0,42919.8,42996.5,51.9796685
49,2024-01-17 03:00:00,42996.5,43027.5,42851.0,42851.0,49.88614953
50,2024-01-17 04:00:00,42850.9,42922.3,42780.8,42849.6,49.71005295
51,2024-01-17 05:00:00,42849.7,42919.1,42763.8,42785.5,35.30153892
52,2024-01-17 06:00:00,42780.0,42874.4,42763.5,42803.3,37.06850535
53,2024-01-17 07:00:00,42803.3,42851.0,42625.5,42663.6,143.74128521
54,2024-01-17 08:00:00,42654.3,42753.2,42559.7,42723.2,115.51669054
55,2024-01-17 09:00:00,42723.2,42826.9,42672.2,42678.7,83.93839486
56,2024-01-17 10:00:00,42678.7,42848.6,42621.6,42848.6,98.56010861
57,2024-01-17 11:00:00,42848.7,42848.9,42672.8,42679.9,94.19282719
58,2024-01-17 12:00:00,42680.0,42785.4,42422.6,42781.0,260.98539954
59,2024-01-17 13:00:00,42781.0,42781.0,42519.4,42608.3,123.97303860056489
60,2024-01-17 14:00:00,42608.3,42919.9,42374.0,42577.4,284.04192534
61,2024-01-17 15:00:00,42577.3,42762.6,42474.0,42481.2,163.65025046
62,2024-01-17 16:00:00,42481.1,42559.8,42262.4,42358.5,141.28315867
63,2024-01-17 17:00:00,42358.5,42468.3,42211.0,42373.7,93.25249172
64,2024-01-17 18:00:00,42376.0,42615.4,42281.1,42615.4,96.55690686329488
65,2024-01-17 19:00:00,42615.4,42746.9,42556.3,42610.3,60.43015077
66,2024-01-17 20:00:00,42610.3,42864.6,42562.2,42735.0,146.28184058
67,2024-01-17 21:00:00,42711.5,42810.0,42606.2,42678.9,68.61431699
68,2024-01-17 22:00:00,42678.9,42733.0,42448.2,42716.3,88.75908044
69,2024-01-17 23:00:00,42716.4,42781.8,42618.1,42773.1,120.86854154
70,2024-01-18 00:00:00,42773.1,42782.9,42620.0,42661.9,63.75449093
71,2024-01-18 01:00:00,42669.3,42714.0,42511.0,42584.3,58.19894141
72,2024-01-18 02:00:00,42587.2,42719.0,42582.9,42651.8,25.97111618
73,2024-01-18 03:00:00,42651.8,42674.0,42553.5,42593.5,37.17122443
74,2024-01-18 04:00:00,42593.6,42693.2,42586.5,42666.1,24.5988825
75,2024-01-18 05:00:00,42666.1,42784.3,42635.5,42775.3,53.78539237
76,2024-01-18 06:00:00,42775.3,42872.0,42755.5,42809.1,62.00759557
77,2024-01-18 07:00:00,42809.0,42919.6,42802.2,42914.4,80.95290799
78,2024-01-18 08:00:00,42914.5,42925.0,42725.0,42740.0,54.28018713
79,2024-01-18 09:00:00,42740.0,42868.4,42715.1,42742.4,71.90472135
80,2024-01-18 10:00:00,42741.6,42779.1,42407.1,42446.8,95.56067579
81,2024-01-18 11:00:00,42446.1,42546.0,42390.1,42536.7,101.31670578
82,2024-01-18 12:00:00,42536.7,42544.2,42356.4,42436.0,77.47869126
83,2024-01-18 13:00:00,42436.0,42654.3,42362.8,42505.9,96.42651397
84,2024-01-18 14:00:00,42505.9,42733.6,42431.0,42733.6,122.13472462
85,2024-01-18 15:00:00,42733.4,42812.4,42614.2,42614.3,108.0589208
86,2024-01-18 16:00:00,42620.0,42620.0,41739.0,41946.9,475.81977443
87,2024-01-18 17:00:00,41947.0,42179.3,41478.1,41811.7,391.29949088
88,2024-01-18 18:00:00,41811.7,41905.0,41363.4,41510.2,451.83725204
89,2024-01-18 19:00:00,41516.3,41590.3,40833.4,41020.3,508.27491238880896
90,2024-01-18 20:00:00,41011.8,41316.5,40680.0,40834.1,593.8969530914858
91,2024-01-18 21:00:00,40834.0,41262.0,40768.0,41123.4,300.99967673
92,2024-01-18 22:00:00,41123.4,41372.4,41073.0,41351.4,98.08296218
93,2024-01-18 23:00:00,41351.4,41362.7,41203.1,41321.5,72.98078138
94,2024-01-19 00:00:00,41324.1,41367.9,41102.1,41294.0,86.8349693
95,2024-01-19 01:00:00,41289.9,41335.0,41127.1,41271.5,68.94121617
96,2024-01-19 02:00:00,41271.6,41300.0,41081.8,41115.7,69.87553192
97,2024-01-19 03:00:00,41112.1,41147.0,40760.7,41058.3,156.21618303
98,2024-01-19 04:00:00,41058.3,41216.0,41039.1,41099.9,60.17458077
99,2024-01-19 05:00:00,41100.0,41232.8,41061.2,41210.4,33.69688683
100,2024-01-19 06:00:00,41213.4,41511.0,41193.7,41472.1,91.31191566
101,2024-01-19 07:00:00,41472.2,41569.2,41272.1,41280.5,112.09708597
102,2024-01-19 08:00:00,41280.5,41381.0,41153.0,41291.1,79.13753363
103,2024-01-19 09:00:00,41291.2,41463.4,41251.1,41396.2,91.63884285113211
104,2024-01-19 10:00:00,41396.2,41487.0,41339.9,41486.9,59.25046673
105,2024-01-19 11:00:00,41487.0,41510.0,41370.5,41476.3,48.3921212
106,2024-01-19 12:00:00,41472.9,41493.5,41267.8,41337.7,74.70113731
107,2024-01-19 13:00:00,41341.5,41427.3,41267.0,41392.7,58.2329316
108,2024-01-19 14:00:00,41392.6,41458.2,40854.1,40960.9,192.84850755
109,2024-01-19 15:00:00,40970.0,41155.0,40724.0,40892.0,299.69859826
110,2024-01-19 16:00:00,40891.9,40945.6,40304.2,40400.9,613.94382618
111,2024-01-19 17:00:00,40401.5,41269.1,40276.2,41236.1,612.65165794
112,2024-01-19 18:00:00,41236.2,41976.0,41005.9,41806.3,430.71099282
113,2024-01-19 19:00:00,41803.8,41909.9,41581.0,41817.3,134.63951971
114,2024-01-19 20:00:00,41817.4,42185.3,41506.7,41615.2,287.18901212
115,2024-01-19 21:00:00,41627.1,41794.8,41552.7,41631.1,117.83522931
116,2024-01-19 22:00:00,41630.7,41739.7,41534.5,41684.1,58.63522238
117,2024-01-19 23:00:00,41684.1,41710.6,41612.7,41655.5,39.11036201
118,2024-01-20 00:00:00,41658.8,41678.9,41463.7,41481.1,68.16220759
119,2024-01-20 01:00:00,41482.1,41700.2,41482.1,41657.5,56.70759134
120,2024-01-20 02:00:00,41657.6,41664.3,41536.1,41624.7,33.21568231
121,2024-01-20 03:00:00,41624.7,41652.2,41525.0,41634.3,45.14585008
122,2024-01-20 04:00:00,41631.8,41660.0,41575.7,41604.0,34.94506228
123,2024-01-20 05:00:00,41604.0,41646.0,41561.9,41622.6,30.69293857
124,2024-01-20 06:00:00,41628.5,41695.6,41616.8,41667.4,27.32447715
125,2024-01-20 07:00:00,41667.4,41774.9,41644.2,41650.0,67.68964909
126,2024-01-20 08:00:00,41650.0,41666.7,41523.0,41585.9,81.09532366
127,2024-01-20 09:00:00,41589.2,41643.4,41457.6,41522.8,60.61043875
128,2024-01-20 10:00:00,41518.9,41617.1,41491.2,41537.5,52.33109178
129,2024-01-20 11:00:00,41537.6,41614.9,41475.0,41578.3,39.77501611
130,2024-01-20 12:00:00,41578.4,41695.9,41534.5,41617.1,54.10245699
131,2024-01-20 13:00:00,41617.1,41684.1,41577.6,41633.7,46.29641456
132,2024-01-20 14:00:00,41633.8,41645.6,41492.1,41539.2,51.32953123
133,2024-01-20 15:00:00,41539.2,41679.5,41478.8,41565.0,58.8389988
134,2024-01-20 16:00:00,41569.1,41645.5,41536.0,41564.0,39.38504571
135,2024-01-20 17:00:00,41564.0,41626.0,41538.2,41590.0,38.66804534
136,2024-01-20 18:00:00,41587.6,41629.9,41528.0,41605.3,25.36117689
137,2024-01-20 19:00:00,41605.4,41680.1,41599.2,41636.0,38.50251134
138,2024-01-20 20:00:00,41635.9,41822.3,41619.0,41748.4,73.7847033
139,2024-01-20 21:00:00,41752.3,41867.0,41732.0,41732.0,45.26195633
140,2024-01-20 22:00:00,41732.0,41821.4,41677.3,41783.3,41.34780149
141,2024-01-20 23:00:00,41783.3,41812.0,41629.0,41693.4,32.18411609
142,2024-01-21 00:00:00,41693.4,41729.7,41629.1,41646.0,28.89263205
143,2024-01-21 01:00:00,41646.1,41728.5,41629.5,41662.2,29.37970893
144,2024-01-21 02:00:00,41662.3,41717.1,41653.3,41701.3,14.83861575
145,2024-01-21 03:00:00,41701.4,41732.6,41659.5,41685.0,26.84843576
146,2024-01-21 04:00:00,41685.0,41689.5,41650.3,41671.5,20.33182611
147,2024-01-21 05:00:00,41671.5,41693.2,41629.5,41629.5,15.55149831
148,2024-01-21 06:00:00,41629.6,41658.2,41558.7,41599.3,33.39210308
149,2024-01-21 07:00:00,41599.3,41669.2,41585.9,41647.0,25.19630799
150,2024-01-21 08:00:00,41647.0,41709.7,41647.0,41663.0,31.22728412
151,2024-01-21 09:00:00,41663.1,41744.7,41663.0,41744.6,33.44280857
152,2024-01-21 10:00:00,41744.7,41823.0,41706.9,41787.3,73.04797473
153,2024-01-21 11:00:00,41787.4,41799.5,41687.1,41719.5,28.12277268
154,2024-01-21 12:00:00,41719.6,41820.6,41699.7,41738.2,33.71838827
155,2024-01-21 13:00:00,41738.2,41859.9,41738.1,41856.6,46.05172808
156,2024-01-21 14:00:00,41856.6,41876.0,41758.2,41783.8,49.26791304
157,2024-01-21 15:00:00,41783.8,41860.9,41606.6,41656.5,79.22929021
158,2024-01-21 16:00:00,41656.5,41670.5,41528.4,41608.8,50.87726487
159,2024-01-21 17:00:00,41608.8,41697.6,41598.3,41675.5,34.90912802
160,2024-01-21 18:00:00,41675.5,41729.4,41622.2,41683.0,39.46351442
161,2024-01-21 19:00:00,41683.1,41722.7,41632.6,41722.6,31.36983968
162,2024-01-21 20:00:00,41722.6,41769.8,41620.0,41647.6,50.01401606
163,2024-01-21 21:00:00,41647.7,41805.8,41620.8,41778.2,33.94682626
164,2024-01-21 22:00:00,41778.3,41786.3,41625.4,41640.5,22.70058266
165,2024-01-21 23:00:00,41640.5,41682.0,41502.4,41579.8,44.34029769
166,2024-01-22 00:00:00,41579.9,41675.7,41444.0,41651.1,107.27497133
167,2024-01-22 01:00:00,41651.0,41684.0,41267.2,41363.5,148.93760971
168,2024-01-22 02:00:00,41363.6,41422.0,41267.9,41319.1,47.94276434
169,2024-01-22 03:00:00,41315.3,41345.7,41062.0,41196.4,84.34035809
170,2024-01-22 04:00:00,41196.4,41216.0,40766.3,40786.5,204.60574231
171,2024-01-22 05:00:00,40786.5,41155.5,40686.5,41134.8,171.57948996
172,2024-01-22 06:00:00,41135.0,41315.6,41008.1,41200.1,103.7714224
173,2024-01-22 07:00:00,41200.1,41213.0,40980.0,41041.0,67.97023067
174,2024-01-22 08:00:00,41044.0,41044.0,40766.2,40959.2,163.238773
175,2024-01-22 09:00:00,40959.3,41046.0,40607.7,40754.5,175.83978153
176,2024-01-22 10:00:00,40750.7,40849.8,40362.3,40704.1,264.83242261
177,2024-01-22 11:00:00,40704.1,40936.0,40665.8,40818.1,131.49324976
178,2024-01-22 12:00:00,40810.1,40926.2,40691.1,40886.5,78.9298903
179,2024-01-22 13:00:00,40886.6,41239.0,40870.0,40944.7,183.31729308
180,2024-01-22 14:00:00,40944.7,40980.9,40518.2,40688.5,231.02885898
181,2024-01-22 15:00:00,40688.5,40854.1,40353.4,40772.2,247.32972408
182,2024-01-22 16:00:00,40776.2,40868.4,40409.1,40521.2,177.46135403
183,2024-01-22 17:00:00,40521.3,40806.4,40462.0,40711.6,129.57300777
184,2024-01-22 18:00:00,40707.7,40796.0,40102.7,40319.0,411.59316947
185,2024-01-22 19:00:00,40318.9,40557.4,39417.8,39821.8,957.84696555
186,2024-01-22 20:00:00,39821.8,40347.7,39756.3,40190.5,317.8044169
187,2024-01-22 21:00:00,40183.6,40203.7,39849.2,39855.7,202.13075351
188,2024-01-22 22:00:00,39855.8,40077.9,39500.0,39829.3,156.77390948
189,2024-01-22 23:00:00,39829.3,39955.9,39491.1,39573.0,105.49022225
190,2024-01-23 00:00:00,39573.0,39884.9,39508.9,39873.3,126.66028447
191,2024-01-23 01:00:00,39873.4,39914.0,39716.0,39836.3,45.87348041
192,2024-01-23 02:00:00,39832.3,40065.7,39807.2,40057.8,118.50336331
193,2024-01-23 03:00:00,40062.3,40116.2,39980.1,40003.7,63.2837722
194,2024-01-23 04:00:00,40003.8,40172.0,40003.7,40057.6,51.84568445
195,2024-01-23 05:00:00,40061.4,40124.6,40056.9,40066.8,24.04034164
196,2024-01-23 06:00:00,40066.8,40125.0,39964.1,40022.4,73.06687083
197,2024-01-23 07:00:00,40021.7,40030.6,39667.0,39781.6,109.58238081
198,2024-01-23 08:00:00,39781.6,39859.9,39354.2,39463.5,293.42336499
199,2024-01-23 09:00:00,39463.6,39487.8,39307.1,39450.8,35.27897804
